file,score,decision,reason
I:\Record_chunks\New recording 35_sent0116.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 35_sent0122.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0125.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 35_sent0126.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0127.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 35_sent0129.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0130.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0131.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0134.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 35_sent0137.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 35_sent0139.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 35_sent0140.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 35_sent0142.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 35_sent0143.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\New recording 35_sent0145.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 35_sent0147.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 35_sent0148.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\New recording 35_sent0149.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 35_sent0151.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 35_sent0152.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 35_sent0154.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 35_sent0156.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0157.wav,,OTHER,too_short(1.91s)
I:\Record_chunks\New recording 360_sent0000.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0002.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 360_sent0003.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 360_sent0005.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0006.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0007.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 360_sent0008.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 360_sent0009.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0010.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 360_sent0011.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0012.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0013.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 360_sent0014.wav,,OTHER,too_short(0.91s)
I:\Record_chunks\New recording 360_sent0015.wav,,OTHER,too_short(1.21s)
I:\Record_chunks\New recording 360_sent0016.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0017.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0018.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\New recording 360_sent0019.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 360_sent0020.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 360_sent0021.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0022.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 360_sent0023.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 360_sent0024.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 360_sent0025.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 360_sent0026.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0027.wav,,OTHER,too_short(0.75s)
I:\Record_chunks\New recording 360_sent0028.wav,,OTHER,too_short(1.85s)
I:\Record_chunks\New recording 360_sent0029.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 360_sent0039.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0041.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 360_sent0042.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 360_sent0043.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0045.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0047.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 360_sent0049.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0050.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0052.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 360_sent0053.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 360_sent0054.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 360_sent0055.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0057.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 360_sent0058.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 360_sent0059.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\New recording 360_sent0060.wav,,OTHER,too_short(0.75s)
I:\Record_chunks\New recording 360_sent0074.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 360_sent0075.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0077.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0080.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 360_sent0082.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 360_sent0083.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 360_sent0088.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 360_sent0089.wav,,OTHER,too_short(1.87s)
I:\Record_chunks\New recording 360_sent0090.wav,,OTHER,too_short(1.04s)
I:\Record_chunks\New recording 360_sent0091.wav,,OTHER,too_short(1.43s)
I:\Record_chunks\New recording 360_sent0092.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0100.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 360_sent0103.wav,,OTHER,too_short(1.17s)
I:\Record_chunks\New recording 360_sent0105.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 360_sent0106.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 360_sent0107.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\New recording 360_sent0108.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 360_sent0109.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\New recording 360_sent0110.wav,,OTHER,too_short(1.01s)
I:\Record_chunks\New recording 360_sent0114.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0115.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0116.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 360_sent0117.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 360_sent0118.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 360_sent0119.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 360_sent0120.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 360_sent0121.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0122.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0123.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0124.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 360_sent0125.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 360_sent0126.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 360_sent0130.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 360_sent0132.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 360_sent0134.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 360_sent0135.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 360_sent0136.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 360_sent0159.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 360_sent0160.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 360_sent0161.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 360_sent0162.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0163.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0164.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 360_sent0165.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 360_sent0166.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 360_sent0168.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0169.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0170.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 360_sent0171.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 361_sent0000.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0001.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 361_sent0002.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0004.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0006.wav,,OTHER,too_short(1.75s)
I:\Record_chunks\New recording 361_sent0007.wav,,OTHER,too_short(0.93s)
I:\Record_chunks\New recording 361_sent0008.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0010.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 361_sent0011.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0012.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 361_sent0013.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 361_sent0014.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 361_sent0015.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0016.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 361_sent0018.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 361_sent0019.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 361_sent0021.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0022.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 361_sent0023.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0024.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 361_sent0025.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0026.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0030.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 361_sent0031.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0032.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 361_sent0033.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 361_sent0035.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0036.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0037.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0040.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 361_sent0041.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0042.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 361_sent0043.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0044.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0045.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 361_sent0046.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 361_sent0047.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0048.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0049.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0050.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0052.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 361_sent0053.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 361_sent0055.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 361_sent0056.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0058.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0059.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0060.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0063.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 361_sent0065.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0066.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 361_sent0067.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 361_sent0068.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 361_sent0070.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 361_sent0072.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 361_sent0079.wav,,OTHER,too_short(1.57s)
I:\Record_chunks\New recording 361_sent0080.wav,,OTHER,too_short(0.59s)
I:\Record_chunks\New recording 361_sent0084.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 361_sent0086.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 361_sent0087.wav,,OTHER,too_short(1.37s)
I:\Record_chunks\New recording 361_sent0090.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 361_sent0097.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 361_sent0099.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0102.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 361_sent0103.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 361_sent0106.wav,,OTHER,too_short(1.71s)
I:\Record_chunks\New recording 361_sent0107.wav,,OTHER,too_short(1.13s)
I:\Record_chunks\New recording 361_sent0108.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 361_sent0110.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 361_sent0111.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 361_sent0112.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 361_sent0113.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0115.wav,,OTHER,too_short(1.05s)
I:\Record_chunks\New recording 361_sent0117.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 361_sent0118.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 361_sent0119.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 361_sent0120.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0121.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\New recording 361_sent0122.wav,,OTHER,too_short(1.07s)
I:\Record_chunks\New recording 361_sent0123.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0126.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0127.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 361_sent0128.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 361_sent0129.wav,,OTHER,too_short(0.57s)
I:\Record_chunks\New recording 361_sent0131.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 361_sent0136.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 361_sent0137.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 361_sent0139.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 361_sent0141.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 361_sent0142.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 361_sent0155.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 361_sent0156.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0001.wav,,OTHER,too_short(1.81s)
I:\Record_chunks\New recording 362_sent0003.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 362_sent0004.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 362_sent0005.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 362_sent0007.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 362_sent0008.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0009.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 362_sent0010.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 362_sent0011.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 362_sent0012.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 362_sent0014.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 362_sent0015.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 362_sent0016.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 362_sent0017.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 362_sent0018.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 362_sent0019.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 362_sent0020.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 362_sent0021.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 362_sent0022.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 362_sent0024.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 362_sent0026.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 362_sent0029.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 362_sent0031.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 362_sent0033.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 362_sent0034.wav,,OTHER,too_short(1.62s)
I:\Record_chunks\New recording 362_sent0035.wav,,OTHER,too_short(0.69s)
I:\Record_chunks\New recording 362_sent0036.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 362_sent0037.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 362_sent0038.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 362_sent0039.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 362_sent0040.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 362_sent0042.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 362_sent0043.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 362_sent0044.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0045.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 362_sent0046.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 362_sent0047.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 362_sent0048.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 362_sent0049.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 362_sent0050.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 362_sent0052.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0053.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 362_sent0054.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 362_sent0055.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 362_sent0058.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 362_sent0059.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 362_sent0060.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 362_sent0061.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\New recording 362_sent0062.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 362_sent0063.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\New recording 362_sent0064.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 362_sent0065.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 362_sent0066.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 362_sent0068.wav,,OTHER,too_short(1.84s)
I:\Record_chunks\New recording 362_sent0069.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 362_sent0070.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 362_sent0072.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 362_sent0073.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0074.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 362_sent0076.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 362_sent0077.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 362_sent0078.wav,,OTHER,too_short(0.70s)
