file,score,decision,reason
I:\Record_chunks\New recording 141_sent0040.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 141_sent0041.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\New recording 141_sent0042.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\New recording 141_sent0043.wav,,OTHER,too_short(0.75s)
I:\Record_chunks\New recording 141_sent0044.wav,-0.027686,OTHER,
I:\Record_chunks\New recording 141_sent0045.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\New recording 141_sent0046.wav,,OTHER,too_short(0.59s)
I:\Record_chunks\New recording 141_sent0047.wav,0.018726,OTHER,
I:\Record_chunks\New recording 141_sent0048.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\New recording 141_sent0049.wav,-0.056683,OTHER,
I:\Record_chunks\New recording 141_sent0050.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 141_sent0051.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 141_sent0052.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 141_sent0053.wav,-0.059008,OTHER,
I:\Record_chunks\New recording 141_sent0054.wav,0.539122,OTHER,
I:\Record_chunks\New recording 141_sent0055.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 141_sent0056.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 141_sent0057.wav,-0.000297,OTHER,
I:\Record_chunks\New recording 141_sent0058.wav,0.288259,OTHER,
I:\Record_chunks\New recording 141_sent0059.wav,0.051063,OTHER,
I:\Record_chunks\New recording 141_sent0060.wav,0.464396,OTHER,
I:\Record_chunks\New recording 141_sent0061.wav,-0.054050,OTHER,
I:\Record_chunks\New recording 141_sent0062.wav,,OTHER,too_short(1.63s)
I:\Record_chunks\New recording 141_sent0063.wav,0.600159,OTHER,
I:\Record_chunks\New recording 141_sent0064.wav,0.290778,OTHER,
I:\Record_chunks\New recording 141_sent0065.wav,0.681780,TARGET,
I:\Record_chunks\New recording 141_sent0066.wav,0.335905,OTHER,
I:\Record_chunks\New recording 141_sent0067.wav,0.354297,OTHER,
I:\Record_chunks\New recording 141_sent0068.wav,0.429352,OTHER,
I:\Record_chunks\New recording 141_sent0069.wav,0.277755,OTHER,
I:\Record_chunks\New recording 141_sent0070.wav,,OTHER,too_short(1.62s)
I:\Record_chunks\New recording 141_sent0071.wav,0.326923,OTHER,
I:\Record_chunks\New recording 141_sent0072.wav,0.041894,OTHER,
I:\Record_chunks\New recording 141_sent0073.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 141_sent0074.wav,0.056951,OTHER,
I:\Record_chunks\New recording 141_sent0075.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 141_sent0076.wav,0.039411,OTHER,
I:\Record_chunks\New recording 141_sent0077.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 141_sent0078.wav,,OTHER,too_short(1.21s)
I:\Record_chunks\New recording 141_sent0079.wav,0.118835,OTHER,
I:\Record_chunks\New recording 141_sent0080.wav,-0.046869,OTHER,
I:\Record_chunks\New recording 141_sent0081.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 141_sent0082.wav,-0.000968,OTHER,
I:\Record_chunks\New recording 141_sent0083.wav,0.029491,OTHER,
I:\Record_chunks\New recording 141_sent0084.wav,0.089449,OTHER,
I:\Record_chunks\New recording 141_sent0085.wav,0.456839,OTHER,
I:\Record_chunks\New recording 141_sent0086.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\New recording 141_sent0087.wav,0.506614,OTHER,
I:\Record_chunks\New recording 141_sent0088.wav,0.045764,OTHER,
I:\Record_chunks\New recording 141_sent0089.wav,0.074696,OTHER,
I:\Record_chunks\New recording 141_sent0090.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 141_sent0091.wav,0.141296,OTHER,
I:\Record_chunks\New recording 141_sent0092.wav,,OTHER,too_short(1.51s)
I:\Record_chunks\New recording 141_sent0093.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 141_sent0094.wav,,OTHER,too_short(1.57s)
I:\Record_chunks\New recording 141_sent0095.wav,0.578034,OTHER,
I:\Record_chunks\New recording 141_sent0096.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 141_sent0097.wav,0.574784,OTHER,
I:\Record_chunks\New recording 141_sent0098.wav,-0.085124,OTHER,
I:\Record_chunks\New recording 141_sent0099.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 141_sent0100.wav,-0.039762,OTHER,
I:\Record_chunks\New recording 141_sent0101.wav,0.086145,OTHER,
I:\Record_chunks\New recording 141_sent0102.wav,-0.118691,OTHER,
I:\Record_chunks\New recording 141_sent0103.wav,-0.031945,OTHER,
I:\Record_chunks\New recording 141_sent0104.wav,-0.041779,OTHER,
I:\Record_chunks\New recording 141_sent0105.wav,-0.064267,OTHER,
I:\Record_chunks\New recording 141_sent0106.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\New recording 141_sent0107.wav,0.539731,OTHER,
I:\Record_chunks\New recording 141_sent0108.wav,0.123374,OTHER,
I:\Record_chunks\New recording 141_sent0109.wav,0.004706,OTHER,
I:\Record_chunks\New recording 141_sent0110.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 141_sent0111.wav,-0.105916,OTHER,
I:\Record_chunks\New recording 141_sent0112.wav,0.020897,OTHER,
I:\Record_chunks\New recording 141_sent0113.wav,0.083455,OTHER,
I:\Record_chunks\New recording 141_sent0114.wav,-0.041504,OTHER,
I:\Record_chunks\New recording 141_sent0115.wav,-0.014137,OTHER,
I:\Record_chunks\New recording 141_sent0116.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\New recording 141_sent0117.wav,-0.023338,OTHER,
I:\Record_chunks\New recording 141_sent0118.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 141_sent0119.wav,0.525184,OTHER,
I:\Record_chunks\New recording 141_sent0120.wav,0.380301,OTHER,
I:\Record_chunks\New recording 141_sent0121.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 141_sent0122.wav,,OTHER,too_short(1.86s)
I:\Record_chunks\New recording 141_sent0123.wav,0.299809,OTHER,
I:\Record_chunks\New recording 141_sent0124.wav,0.343412,OTHER,
I:\Record_chunks\New recording 141_sent0125.wav,0.267921,OTHER,
I:\Record_chunks\New recording 141_sent0126.wav,0.073108,OTHER,
I:\Record_chunks\New recording 141_sent0127.wav,-0.032839,OTHER,
I:\Record_chunks\New recording 141_sent0128.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 141_sent0129.wav,-0.054115,OTHER,
I:\Record_chunks\New recording 141_sent0130.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 141_sent0131.wav,0.010586,OTHER,
I:\Record_chunks\New recording 141_sent0132.wav,-0.033990,OTHER,
I:\Record_chunks\New recording 141_sent0133.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 141_sent0134.wav,-0.013171,OTHER,
I:\Record_chunks\New recording 141_sent0135.wav,0.612828,OTHER,
I:\Record_chunks\New recording 141_sent0136.wav,-0.044576,OTHER,
I:\Record_chunks\New recording 141_sent0137.wav,0.003962,OTHER,
I:\Record_chunks\New recording 141_sent0138.wav,-0.077700,OTHER,
I:\Record_chunks\New recording 141_sent0139.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 141_sent0140.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 141_sent0141.wav,-0.019958,OTHER,
I:\Record_chunks\New recording 141_sent0142.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 141_sent0143.wav,-0.090875,OTHER,
I:\Record_chunks\New recording 141_sent0144.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 141_sent0145.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 141_sent0146.wav,0.022317,OTHER,
I:\Record_chunks\New recording 141_sent0147.wav,,OTHER,too_short(0.44s)
I:\Record_chunks\New recording 141_sent0148.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 141_sent0149.wav,-0.031575,OTHER,
I:\Record_chunks\New recording 141_sent0150.wav,-0.061621,OTHER,
I:\Record_chunks\New recording 141_sent0151.wav,-0.012704,OTHER,
I:\Record_chunks\New recording 141_sent0152.wav,0.546103,OTHER,
I:\Record_chunks\New recording 141_sent0153.wav,-0.048798,OTHER,
I:\Record_chunks\New recording 141_sent0154.wav,-0.079579,OTHER,
I:\Record_chunks\New recording 141_sent0155.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 141_sent0156.wav,0.037449,OTHER,
I:\Record_chunks\New recording 141_sent0157.wav,-0.095756,OTHER,
I:\Record_chunks\New recording 141_sent0158.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 141_sent0159.wav,0.023771,OTHER,
I:\Record_chunks\New recording 141_sent0160.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 141_sent0161.wav,0.041437,OTHER,
I:\Record_chunks\New recording 142_sent0000.wav,0.029449,OTHER,
I:\Record_chunks\New recording 142_sent0001.wav,-0.040756,OTHER,
I:\Record_chunks\New recording 142_sent0002.wav,-0.047756,OTHER,
I:\Record_chunks\New recording 142_sent0003.wav,0.040636,OTHER,
I:\Record_chunks\New recording 142_sent0004.wav,,OTHER,too_short(1.86s)
I:\Record_chunks\New recording 142_sent0005.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 142_sent0006.wav,0.629808,OTHER,
I:\Record_chunks\New recording 142_sent0007.wav,,OTHER,too_short(1.49s)
I:\Record_chunks\New recording 142_sent0008.wav,,OTHER,too_short(1.69s)
I:\Record_chunks\New recording 142_sent0009.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 142_sent0010.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 142_sent0011.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 142_sent0012.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 142_sent0013.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\New recording 142_sent0014.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 142_sent0015.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 142_sent0016.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 142_sent0017.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 142_sent0018.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 142_sent0019.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 142_sent0020.wav,0.583323,OTHER,
I:\Record_chunks\New recording 142_sent0021.wav,0.563956,OTHER,
I:\Record_chunks\New recording 142_sent0022.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 142_sent0023.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 142_sent0024.wav,-0.037974,OTHER,
I:\Record_chunks\New recording 142_sent0025.wav,0.580841,OTHER,
I:\Record_chunks\New recording 142_sent0026.wav,0.596509,OTHER,
I:\Record_chunks\New recording 142_sent0027.wav,0.612843,OTHER,
I:\Record_chunks\New recording 142_sent0028.wav,-0.057560,OTHER,
I:\Record_chunks\New recording 142_sent0029.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\New recording 142_sent0030.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 142_sent0031.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\New recording 142_sent0032.wav,0.567237,OTHER,
I:\Record_chunks\New recording 142_sent0033.wav,-0.065186,OTHER,
I:\Record_chunks\New recording 142_sent0034.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 142_sent0035.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 142_sent0036.wav,0.024435,OTHER,
I:\Record_chunks\New recording 142_sent0037.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 142_sent0038.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 142_sent0039.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\New recording 142_sent0040.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 142_sent0041.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 142_sent0042.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 142_sent0043.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\New recording 142_sent0044.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 142_sent0045.wav,0.570048,OTHER,
I:\Record_chunks\New recording 142_sent0046.wav,0.099427,OTHER,
I:\Record_chunks\New recording 142_sent0047.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\New recording 142_sent0048.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 142_sent0049.wav,-0.065798,OTHER,
I:\Record_chunks\New recording 142_sent0050.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 142_sent0051.wav,,OTHER,too_short(1.29s)
I:\Record_chunks\New recording 142_sent0052.wav,0.487884,OTHER,
I:\Record_chunks\New recording 142_sent0053.wav,0.526004,OTHER,
I:\Record_chunks\New recording 142_sent0054.wav,0.039329,OTHER,
I:\Record_chunks\New recording 142_sent0055.wav,,OTHER,too_short(0.89s)
I:\Record_chunks\New recording 142_sent0056.wav,0.642524,OTHER,
I:\Record_chunks\New recording 142_sent0057.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 142_sent0058.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 142_sent0059.wav,,OTHER,too_short(1.04s)
I:\Record_chunks\New recording 142_sent0060.wav,0.648345,OTHER,
I:\Record_chunks\New recording 142_sent0061.wav,0.473786,OTHER,
I:\Record_chunks\New recording 142_sent0062.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\New recording 142_sent0063.wav,0.518760,OTHER,
I:\Record_chunks\New recording 142_sent0064.wav,0.688417,TARGET,
I:\Record_chunks\New recording 142_sent0065.wav,0.622049,OTHER,
I:\Record_chunks\New recording 142_sent0066.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0067.wav,0.688028,TARGET,
I:\Record_chunks\New recording 142_sent0068.wav,0.066478,OTHER,
I:\Record_chunks\New recording 142_sent0069.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 142_sent0070.wav,0.620361,OTHER,
I:\Record_chunks\New recording 142_sent0071.wav,-0.036592,OTHER,
I:\Record_chunks\New recording 142_sent0072.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\New recording 142_sent0073.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 142_sent0074.wav,0.469151,OTHER,
I:\Record_chunks\New recording 142_sent0075.wav,0.500627,OTHER,
I:\Record_chunks\New recording 142_sent0076.wav,0.386334,OTHER,
I:\Record_chunks\New recording 142_sent0077.wav,0.590861,OTHER,
I:\Record_chunks\New recording 142_sent0078.wav,-0.005017,OTHER,
I:\Record_chunks\New recording 142_sent0079.wav,0.537475,OTHER,
I:\Record_chunks\New recording 142_sent0080.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0081.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0082.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0083.wav,0.615774,OTHER,
I:\Record_chunks\New recording 142_sent0084.wav,0.054166,OTHER,
I:\Record_chunks\New recording 142_sent0085.wav,,OTHER,too_short(1.29s)
I:\Record_chunks\New recording 142_sent0086.wav,0.561767,OTHER,
I:\Record_chunks\New recording 142_sent0087.wav,0.668426,TARGET,
I:\Record_chunks\New recording 142_sent0088.wav,0.729992,TARGET,
I:\Record_chunks\New recording 142_sent0089.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\New recording 142_sent0090.wav,0.621365,OTHER,
I:\Record_chunks\New recording 142_sent0091.wav,,OTHER,too_short(1.07s)
I:\Record_chunks\New recording 142_sent0092.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 142_sent0093.wav,,OTHER,too_short(1.63s)
I:\Record_chunks\New recording 142_sent0094.wav,0.536503,OTHER,
I:\Record_chunks\New recording 142_sent0095.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 142_sent0096.wav,0.608341,OTHER,
I:\Record_chunks\New recording 142_sent0097.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 142_sent0098.wav,0.547221,OTHER,
I:\Record_chunks\New recording 142_sent0099.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 142_sent0100.wav,,OTHER,too_short(1.09s)
I:\Record_chunks\New recording 142_sent0101.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 142_sent0102.wav,0.583076,OTHER,
I:\Record_chunks\New recording 142_sent0103.wav,0.563454,OTHER,
I:\Record_chunks\New recording 142_sent0104.wav,0.694121,TARGET,
I:\Record_chunks\New recording 142_sent0105.wav,0.592356,OTHER,
I:\Record_chunks\New recording 142_sent0106.wav,0.566737,OTHER,
I:\Record_chunks\New recording 142_sent0107.wav,0.498852,OTHER,
I:\Record_chunks\New recording 142_sent0108.wav,0.044141,OTHER,
I:\Record_chunks\New recording 142_sent0109.wav,0.717606,TARGET,
I:\Record_chunks\New recording 142_sent0110.wav,0.637573,OTHER,
I:\Record_chunks\New recording 142_sent0111.wav,0.719219,TARGET,
I:\Record_chunks\New recording 142_sent0112.wav,0.628894,OTHER,
I:\Record_chunks\New recording 142_sent0113.wav,0.630233,OTHER,
I:\Record_chunks\New recording 142_sent0114.wav,0.605266,OTHER,
I:\Record_chunks\New recording 142_sent0115.wav,0.577065,OTHER,
I:\Record_chunks\New recording 142_sent0116.wav,0.571720,OTHER,
I:\Record_chunks\New recording 142_sent0117.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0118.wav,0.632268,OTHER,
I:\Record_chunks\New recording 142_sent0119.wav,0.688212,TARGET,
I:\Record_chunks\New recording 142_sent0120.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0121.wav,0.595319,OTHER,
I:\Record_chunks\New recording 142_sent0122.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 142_sent0123.wav,0.568780,OTHER,
I:\Record_chunks\New recording 142_sent0124.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 142_sent0125.wav,0.587637,OTHER,
I:\Record_chunks\New recording 142_sent0126.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\New recording 142_sent0127.wav,0.587493,OTHER,
I:\Record_chunks\New recording 142_sent0128.wav,-0.055143,OTHER,
I:\Record_chunks\New recording 142_sent0129.wav,-0.012087,OTHER,
I:\Record_chunks\New recording 142_sent0130.wav,,OTHER,too_short(1.38s)
I:\Record_chunks\New recording 142_sent0131.wav,0.675094,TARGET,
I:\Record_chunks\New recording 142_sent0132.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 142_sent0133.wav,0.649716,OTHER,
I:\Record_chunks\New recording 142_sent0134.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\New recording 142_sent0135.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 142_sent0136.wav,0.526110,OTHER,
I:\Record_chunks\New recording 142_sent0137.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\New recording 142_sent0138.wav,,OTHER,too_short(1.92s)
I:\Record_chunks\New recording 142_sent0139.wav,0.558192,OTHER,
I:\Record_chunks\New recording 142_sent0140.wav,0.563321,OTHER,
I:\Record_chunks\New recording 142_sent0141.wav,0.628228,OTHER,
I:\Record_chunks\New recording 142_sent0142.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 142_sent0143.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 142_sent0144.wav,0.664985,TARGET,
I:\Record_chunks\New recording 142_sent0145.wav,0.549612,OTHER,
I:\Record_chunks\New recording 142_sent0146.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 142_sent0147.wav,0.675219,TARGET,
I:\Record_chunks\New recording 142_sent0148.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 142_sent0149.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 142_sent0150.wav,0.698833,TARGET,
I:\Record_chunks\New recording 142_sent0151.wav,,OTHER,too_short(1.62s)
I:\Record_chunks\New recording 142_sent0152.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 142_sent0153.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 142_sent0154.wav,0.624929,OTHER,
I:\Record_chunks\New recording 142_sent0155.wav,0.614798,OTHER,
I:\Record_chunks\New recording 142_sent0156.wav,0.685946,TARGET,
I:\Record_chunks\New recording 142_sent0157.wav,0.678677,TARGET,
I:\Record_chunks\New recording 142_sent0158.wav,0.502958,OTHER,
I:\Record_chunks\New recording 142_sent0159.wav,,OTHER,too_short(0.56s)
